time,raw_phoneme,F1,F2,F3,duration,word,phoneme
186.4493637,i,326.6980537,1817.993676,2149.985917,0.122249566,,
186.6615705,a,683.7301648,1151.887968,2528.98984,0.302164021,,
186.9095295,i,250.9056769,1574.099909,2174.972276,0.064584676,,
187.0744511,a,463.2423551,1137.669776,2410.197812,0.085344037,,
187.4677256,i,289.5533087,1872.72623,2332.456216,0.27679147,,
188.3792358,i,312.414545,1829.698449,2333.652143,0.124556161,,
188.5291645,a,554.4927435,1344.429446,2358.889133,0.175301264,,
188.7217653,i,289.0218599,1389.586828,2303.970639,0.080730845,,
188.883227,a,505.7306103,1222.274888,2388.554868,0.076117654,,
189.1792916,i,162.172802,1854.665203,2503.605311,0.189806721,,
192.4482128,i,303.2070905,1890.522373,2287.40357,0.138395735,,
192.6442734,i,337.2443429,1915.938858,2250.94706,0.138395735,,
192.9187583,e,375.8039317,1732.749974,2483.112084,0.073811059,,
193.1321184,o,342.7740054,1509.478368,2423.626943,0.085344037,,
193.3339455,i,340.3854463,1829.313782,2262.780197,0.175301264,,
193.966999,i,308.717545,1885.237468,2541.83884,0.232966154,,
194.2207245,e,354.5992343,1693.377944,2322.228991,0.085344037,,
194.3879527,o,325.5439383,1601.220711,2263.2818,0.073811059,,
194.6186123,e,348.5488148,1663.496151,2428.77343,0.110716588,,
196.6167069,o,432.9443474,846.011394,2304.547483,0.145315522,,
196.9673094,a,661.3797814,1117.895026,2610.245484,0.223739772,,
197.5823739,o,321.1128368,828.8162865,2278.581002,0.110716588,,
197.8199532,a,74.19540799,1116.256913,2220.362037,0.110716588,,
202.5708871,e,390.6699649,1639.801775,2263.912032,0.129169353,,
202.771561,e,469.7077818,1653.759737,2379.679383,0.124556161,,
202.9999139,a,397.0966327,907.0555655,2353.361236,0.1568485,,
203.5139994,e,322.9077213,1758.329949,2270.876154,0.1568485,,
203.7042935,e,396.2525866,1671.275433,2395.920294,0.113023184,,
203.9015074,a,186.6704298,1194.729839,2300.922565,0.133782544,,
206.3100215,e,393.8322925,1589.353559,2417.705654,0.25603211,,
207.560244,e,464.7148486,1597.257141,2256.727593,0.21912658,,
210.8864741,i,364.9974563,1824.377507,2265.360205,0.101490206,,
211.9537206,i,326.7664915,1851.509908,2235.356347,0.117636375,,
215.6450408,i,350.3239606,1999.685549,2558.599396,0.216819985,,
215.951818,a,469.4392018,1141.709225,1975.443353,0.202980411,,
216.2885809,o,486.2752263,898.0560269,2371.062905,0.101490206,,
216.6553296,a,539.7617897,1160.647475,2570.630815,0.170688073,,
217.3552509,i,351.3931945,1946.249798,2236.145922,0.1568485,,
217.6574149,a,517.2515019,1227.775622,2096.232917,0.152235308,,
217.9526592,o,480.4682094,1070.55842,2406.770898,0.087650632,,
218.261743,a,717.4149409,1266.125213,2540.154623,0.106103397,,
221.1896225,a,653.6104575,1321.121571,2516.127441,0.147622117,,
221.5263854,e,463.1011736,1593.931724,2250.080969,0.092263823,,
221.7022633,u,351.5543533,958.9653885,2279.828441,0.056511592,,
221.9900111,i,318.937645,1910.991484,2322.871345,0.161461691,,
222.2460433,a,488.7296415,1221.497565,2489.265128,0.083037441,,
222.56666,o,450.2926494,961.2192784,2507.180705,0.161461691,,
222.8849702,i,1509.721099,1923.57046,2500.973776,0.189140838,,
224.4268944,i,325.9836239,1902.198392,2241.905637,0.19836722,,
224.7082991,a,417.3211406,1168.872843,2367.309126,0.170688073,,
225.261882,a,618.4902908,1386.955878,2544.430218,0.096877014,,
225.5340603,e,349.928358,1566.22937,2203.223229,0.059971485,,
225.6886022,u,290.3995504,960.9578418,2263.858668,0.055358294,,
225.9930728,o,380.0239934,920.3681776,2549.263165,0.184527647,,
226.3183028,i,531.1377821,1837.677391,2517.221118,0.207593602,,
232.5728738,i,342.0458464,2018.039722,2553.980657,0.191447433,,
233.9883749,i,332.2100064,1962.828977,2445.12783,0.226046367,,
237.0252821,e,365.2079472,1669.852229,2316.314742,0.106103397,,
237.2974604,e,482.3478804,1659.932011,2405.573101,0.189140838,,
237.5765585,u,320.1969077,1185.555518,2270.71722,0.11994297,,
238.2131789,i,296.6064174,1902.357919,2403.420022,0.212206794,,
238.5130363,a,596.7292714,1358.543018,2607.230416,0.175301264,,
238.9902406,e,370.9228453,1591.196597,2226.476718,0.083037441,,
239.2301265,e,389.2060222,1693.701244,2322.634073,0.147622117,,
239.4700125,u,294.4020309,1321.603593,2258.174209,0.064584676,,
239.7698699,i,287.4858665,1945.755384,2574.513196,0.166074882,,
240.0581944,a,371.9336659,1141.346446,2498.403351,0.170688073,,
241.8231448,i,322.2733261,2047.202234,2440.113166,0.175301264,,
243.0687542,i,325.258394,1996.802615,2539.889705,0.179914455,,
247.137114,i,340.3194607,1914.767809,2503.719353,0.166074882,,
247.3677736,a,655.6133777,1181.627816,2611.493466,0.295244235,,
248.2304403,i,316.4251988,1922.172934,2252.299805,0.147622117,,
248.4057416,a,631.4540028,1303.860027,2569.910735,0.202980411,,
251.1200821,i,313.4677596,2131.225753,2413.566291,0.179914455,,
251.359968,a,512.112366,1400.69277,2504.343419,0.07842425,,
251.6621321,a,269.4895934,1208.942262,2323.989687,0.212206794,,
252.2226348,i,312.1491648,1975.703435,2315.064712,0.124556161,,
252.4394548,a,476.4334807,1422.73612,2511.865303,0.07842425,,
252.6562747,a,387.9375404,1205.869418,2436.389077,0.133782544,,
254.9659844,i,323.8393858,1928.506066,2315.280452,0.147622117,,
255.1435923,a,531.2891712,1208.117318,2397.523591,0.207593602,,
255.3212001,o,509.578807,1065.067318,2312.923077,0.147622117,,
255.6833356,e,280.7741274,1771.620429,2272.191248,0.35521572,,
256.103184,i,339.5339232,1966.802118,2431.365403,0.11994297,,
256.2208204,a,590.9273288,1411.065411,2271.520057,0.115329779,,
256.3453765,o,534.8738527,1132.822736,2467.429309,0.133782544,,
256.6757964,e,257.9549366,1922.060673,2315.271478,0.111869886,,
256.8551342,i,343.4114301,2027.106378,2414.914484,0.11994297,,
257.1042465,i,224.8398216,1964.404452,2326.937947,0.184527647,,
258.2501848,i,352.7567949,1964.83047,2583.615355,0.143008926,,
258.3920404,a,416.8895803,1328.164661,2332.197353,0.140702331,,
258.523772,o,312.7525784,1113.435472,2303.133106,0.12276086,,
258.7106062,e,142.2266023,2012.513425,2423.207197,0.039723419,,
258.8446444,i,242.6227233,1994.261725,2706.709725,0.117636375,,
259.0372452,i,1805.249567,2178.390848,3391.884158,0.083037441,,
260.2421774,i,324.8495566,1872.943107,2355.69419,0.126862757,,
260.3782666,a,549.7091384,1261.90306,2377.128316,0.145315522,,
260.5120491,o,569.5511616,1131.042737,2436.548491,0.122249566,,
260.7023432,e,318.7230334,1802.523757,2278.02505,0.087650632,,
260.894944,i,311.4998299,1943.705756,2379.593366,0.191447433,,
261.1261802,i,254.00499,1933.797431,2521.17204,0.086497334,,
263.3377245,e,493.6384748,1675.309171,2420.312463,0.101490206,,
263.6895695,u,334.953659,1492.55385,2347.827626,0.080552493,,
263.8648708,a,566.404157,1370.495796,2472.956829,0.117458022,,
264.1381132,a,572.2122975,1398.398538,2572.026236,0.299857426,,
265.2156978,u,377.3660665,988.7848401,2445.156378,0.175301264,,
265.6176221,a,540.4838848,1408.021724,2508.954753,0.100336908,,
265.8177192,a,665.7478145,1442.502383,2661.561239,0.124556161,,
270.9530753,i,352.003554,1930.965388,2426.34597,0.170688073,,
271.7142518,o,516.9206496,983.8664534,2302.123752,0.069197867,,
271.947218,o,528.4240923,860.9471131,2406.365397,0.212206794,,
272.5117157,i,338.52244,1989.238965,2563.625537,0.096877014,,
272.8830776,o,474.1587339,1214.357321,2277.415304,0.073811059,,
273.1111215,o,68.5457576,1024.992138,2362.83168,0.151617119,,
273.2241446,i,291.7672434,1276.952306,2271.674901,0.074429248,,
275.6283785,i,361.3550028,1818.628925,2246.565371,0.096877014,,
275.8336655,i,350.2061642,1775.260672,2476.357297,0.101490206,,
276.089121,o,432.0647462,972.8523963,2256.043778,0.061124783,,
276.2540426,o,425.1977878,865.3828417,2239.168714,0.102643503,,
276.6761496,e,401.0225074,1646.531121,2415.850935,0.326383275,,
277.0774555,i,281.4310945,1876.88352,2241.134848,0.096877014,,
277.2746695,i,287.3472421,1820.399054,2492.45855,0.108409992,,
277.5194569,o,395.0950737,1058.605113,2253.040353,0.043248667,,
277.6702506,o,360.4484565,880.3620937,2339.202266,0.101490206,,
277.9366624,e,476.2562572,1650.742481,2426.415108,0.140702331,,
280.169897,i,307.6909768,2039.372972,2493.05586,0.31831019,,
280.6012304,i,299.1977622,1606.806925,2331.619787,0.147622117,,
280.9351101,o,373.0191028,878.5342321,2309.524187,0.070351165,,
281.1230976,o,350.0863075,822.6275184,2354.5211,0.093417121,,
281.4245305,a,301.7759233,1426.778246,2455.533168,0.177298915,,
281.8036802,i,329.7437085,1927.112107,2643.581403,0.122249566,,
282.050486,i,303.7560644,1842.156631,2358.650323,0.108409992,,
282.3168978,o,430.0127156,1059.133059,2282.734595,0.059971485,,
282.4691331,o,309.8861262,837.8384826,2280.240958,0.087650632,,
282.7401581,a,492.6333704,1471.211765,2463.524088,0.117636375,,
283.1010092,i,388.7483797,1869.998593,2423.265257,0.113023184,,
286.5547904,i,318.8776457,1841.610411,2357.980431,0.117636375,,
286.7116389,a,609.2227057,1304.239651,2541.722498,0.196060625,,
286.9273056,i,314.8658735,1815.277306,2399.574705,0.101490206,,
287.1787245,o,385.3853747,1084.945051,2229.1448,0.055358294,,
287.3920846,o,321.1951369,784.0514039,2353.495383,0.154541904,,
287.5916051,a,356.1444452,1402.795143,2262.243258,0.101490206,,
288.3126416,i,331.5376345,1882.724541,2438.870427,0.129169353,,
288.4544973,a,682.297722,1332.486921,2455.267215,0.154541904,,
288.6540178,i,269.9231934,1731.16946,2228.245801,0.07842425,,
288.8526733,o,303.9323596,1140.739649,2218.484064,0.054781645,,
289.026533,o,252.9057457,840.2646569,2328.259439,0.113023184,,
291.3299416,i,304.4176246,2015.288845,2586.117132,0.359828911,,
292.1115681,e,408.1380511,1639.944474,2440.4653,0.106103397,,
292.2084451,a,530.2257948,1564.284863,2450.09503,0.087650632,,
292.397586,a,582.724064,1261.97993,2521.172773,0.069197867,,
292.6120993,a,482.1594886,1412.511585,2593.384444,0.202980411,,
293.177572,i,287.5448797,1978.673602,2568.723102,0.267565088,,
293.6743223,e,477.7099933,1537.237084,2392.327861,0.07086231,,
293.7481334,a,437.1852414,1551.734852,2344.090483,0.076759808,,
293.9318288,a,507.4710259,1267.825833,2720.432132,0.059971485,,
294.1114222,a,180.4169304,1437.774053,2669.742366,0.171330226,,
297.291349,e,479.8943126,1602.464028,2403.477234,0.115329779,,
297.4066788,a,514.5282173,1554.857424,2395.407709,0.115329779,,
297.6142724,a,399.9055684,1325.321924,2544.191102,0.059971485,,
297.7849605,a,964.306039,2022.164871,2788.181556,0.133782544,,
298.4401929,e,458.6309442,1555.299123,2279.729017,0.062278068,,
298.5070841,a,399.4814099,1545.971666,2273.10406,0.071504448,,
298.6996848,a,425.0514724,1322.466946,2475.159807,0.046131902,,
298.8254005,a,161.9959391,1317.099765,2514.543754,0.113035712,,
1.670311474,i,322.3304874,1901.591539,2258.180584,0.150483919,,
1.829084761,a,612.7043932,1299.030356,2500.063652,0.167062656,,
2.043831977,e,498.0746108,1558.95727,2364.287617,0.101745558,,
2.146353898,a,432.5346499,1536.862457,2324.544731,0.103298283,,
2.324073296,a,362.0575664,1150.170915,2735.523723,0.068499122,,
2.775823723,i,344.4593274,1893.864476,2158.807358,0.121152308,,
2.903990112,a,427.8110677,1291.628362,2412.917986,0.13518047,,
3.116203406,e,384.2421931,1571.522989,2317.686311,0.080098978,,
3.199612668,a,384.524509,1638.891594,2396.888337,0.086719547,,
3.399632944,a,634.671366,1638.025765,2689.541518,0.127129038,,
6.433625242,i,309.3104236,2000.531939,2334.293344,0.270360939,,
6.996879039,o,491.2618807,988.0704453,2263.067339,0.086719547,,
7.188172156,o,445.3979946,834.4879387,2379.417485,0.122427595,,
7.425375622,a,467.1596167,1488.544366,2460.911524,0.091820696,,
7.649858993,a,586.8143204,1291.533075,2517.805343,0.096987407,,
7.828432016,o,369.8236584,843.6984141,2331.867477,0.107124146,,
8.102586037,a,297.747882,931.8171769,2326.233647,0.084103411,,
8.506405453,i,305.9311354,1970.694518,2154.388701,0.256279306,,
8.811199154,a,625.3715471,1310.805491,2513.265508,0.113554054,,
8.968092441,i,336.9493392,1786.833695,2094.703998,0.067602625,,
9.031856813,u,417.4297714,1586.3303,2167.398579,0.05992612,,
9.223493281,o,352.3014057,1075.149481,2239.391313,0.078491626,,
9.425975888,o,493.6416597,1077.812686,2280.703257,0.076517247,,
9.60451613,o,228.9744379,829.3513632,2343.808014,0.076517247,,
9.827691434,a,484.5882775,1474.37642,2460.17983,0.073966672,,
12.16234365,a,632.2013352,1151.188567,2600.699067,0.149208631,,
12.41229999,a,739.7393006,1228.73409,2600.723896,0.223175303,,
12.61860272,a,546.6589959,1496.056002,2720.518761,0.084856575,,
12.74392469,e,430.4412887,1636.102139,2542.412081,0.091820696,,
12.91660412,e,303.204797,1531.594463,2361.687272,0.069896777,,
13.08035654,o,306.3181622,1071.980496,2372.329251,0.112225295,,
13.22637696,a,361.0910597,1398.556205,2317.294966,0.07014081,,
13.4120309,a,554.9010004,1239.829947,2520.63444,0.061213798,,
13.58228177,a,757.7041073,1395.934889,2617.571918,0.169613231,,
13.75572087,a,342.5513633,1624.016432,2297.847285,0.067590235,,
13.84116513,e,318.8964666,1697.137315,2398.662979,0.05993851,,
13.99297422,e,280.3747864,1622.92964,2438.718568,0.075341729,,
14.1505221,o,204.6788144,1438.098449,2412.685882,0.084168972,,
14.37013738,a,489.8711973,1703.537047,2417.009755,0.148465023,,
18.3020442,i,365.3203746,1972.533917,2380.931586,0.153034494,,
18.46400571,u,322.9380074,922.5479527,2313.774058,0.170888518,,
18.82108619,a,518.3653754,1482.709793,2595.719836,0.11987702,,
19.35559621,i,342.5302182,2031.273544,2454.103551,0.150483919,,
19.50225427,u,305.7079156,1012.909545,2396.957566,0.142832194,,
19.81469969,a,588.6515399,1582.267442,2677.080991,0.140281619,,
23.31550008,i,350.956599,1991.028693,2579.18397,0.099472421,,
23.44175354,e,448.0224073,1677.828893,2333.094352,0.153034494,,
23.67385586,e,461.3065021,1648.80657,2338.087049,0.183641393,,
23.86387369,a,491.8958025,1473.973185,2475.487587,0.104573571,,
23.98375071,u,377.887706,859.8570121,2365.558766,0.13518047,,
24.28726912,e,476.836193,1680.673977,2383.286551,0.145382769,,
24.50406798,a,645.0814452,1423.165896,2508.610445,0.104573571,,
24.78165724,i,298.3206571,1910.606368,2393.568165,0.094371271,,
24.89515783,e,342.9446366,1785.83948,2370.519719,0.132629895,,
25.1004791,e,400.0895948,1681.534633,2351.471433,0.12497817,,
25.2841205,a,523.9283884,1437.810059,2439.561955,0.084168972,,
25.38486821,u,370.5988755,899.7621622,2289.85715,0.117326445,,
25.62844811,e,434.2509995,1656.625045,2249.249812,0.12497817,,
25.83504467,a,559.453721,1529.746181,2586.905353,0.13518047,,
34.10563773,i,340.2727233,1969.571035,2293.570016,0.234652891,,
34.47292051,o,459.314602,1007.267147,2476.031845,0.183641393,,
34.72287685,a,217.4975978,1417.361925,2518.447335,0.153034494,,
37.18286569,i,320.9378163,1949.22793,2572.741501,0.139018722,,
37.33399345,a,626.114987,1223.82834,2529.946372,0.163236793,,
37.47555036,e,432.4901168,1430.190073,2235.528219,0.11987702,,
37.74463601,e,480.9242514,1629.338003,2390.328919,0.219349441,,
37.98884736,a,545.6990585,1200.539867,2517.488781,0.126241067,,
38.49656629,i,320.9512148,1927.589335,2280.994805,0.127528745,,
38.63429733,a,579.6924612,1257.525716,2376.437149,0.147933344,,
38.7694778,e,532.5743133,1464.994744,2268.357384,0.122427595,,
39.00413069,e,395.2510171,1627.911142,2355.189786,0.183641393,,
39.20562611,a,545.3330952,1275.568015,2487.686065,0.051011498,,
41.89714169,i,363.9559077,1880.601158,2479.610204,0.142832194,,
42.0591032,a,573.3582257,1274.732942,2450.280941,0.181090818,,
42.25804804,i,339.7029386,1709.431688,2287.855147,0.089270121,,
42.53223484,a,395.232698,1080.329532,2307.357601,0.081618397,,
42.61257795,i,413.8895232,1408.256066,2242.54819,0.079067822,,
42.84340498,o,367.7624776,851.1193825,2495.099579,0.153034494,,
43.01556879,a,578.8616828,1044.38791,2526.020865,0.191293117,,
43.33458838,i,313.5092772,1870.963703,2315.048994,0.13007932,,
43.47487,a,560.8223404,1272.413249,2357.759012,0.150483919,,
43.64958438,i,262.4006546,1532.827568,2207.159479,0.081618397,,
43.88296199,a,403.8973829,1106.34395,2180.497834,0.073966672,,
44.14694649,o,344.7409596,866.5886076,2476.187248,0.122427595,,
44.30380684,a,352.1378321,1081.365686,2527.839527,0.191293117,,
47.99855039,e,358.6636509,1588.255079,2294.998193,0.117326445,,
48.29059122,a,534.1934977,1035.084617,2372.362226,0.109674721,,
48.58645791,a,590.1717867,1161.679323,2604.970047,0.175989668,,
48.79177919,a,507.896901,1060.293025,2478.570929,0.071416097,,
49.09147174,o,392.8425479,831.1494892,2506.935858,0.186191967,,
49.32037964,a,437.1321156,1382.518325,2516.511883,0.133892792,,
49.52023192,e,427.9009959,1556.51361,2193.659333,0.073966672,,
49.78804228,a,505.4379054,1229.293345,2502.731482,0.12497817,,
50.05330207,a,573.3912358,1144.842188,2552.783111,0.13518047,,
50.25097162,a,425.6422804,1104.37377,2468.271954,0.081618397,,
50.53281015,o,415.6430609,882.7557651,2543.75779,0.175989668,,
50.78177907,a,369.0632043,1396.270276,2494.474767,0.168913688,,
53.18351418,i,365.8101468,1962.740183,2222.488259,0.13518047,,
53.44367282,a,671.5639018,1201.299146,2572.550794,0.385136809,,
53.95506308,i,334.6001936,1998.233188,2271.06144,0.102022996,,
54.23945219,e,438.7940404,1646.989505,2538.629242,0.089270121,,
54.40842158,a,580.5234497,1368.93053,2603.541255,0.121139918,,
55.05083171,i,350.4453157,1903.682165,2384.025654,0.142832194,,
55.20641678,a,595.6700807,1248.019664,2445.626134,0.168337943,,
55.42066507,i,322.785974,1817.258841,2225.51241,0.086719547,,
55.6514921,e,390.9578115,1615.793038,2489.731892,0.079067822,,
55.80707716,a,581.1724529,1478.64913,2562.368487,0.063764372,,
60.13624542,o,400.7406402,791.9625289,2509.510569,0.137731044,,
60.5443374,i,350.0866283,1864.010115,2058.581184,0.158135644,,
60.86315927,a,726.8375841,1181.741848,3035.164354,0.204045992,,
61.13607078,o,396.4888225,1069.854975,2285.575565,0.066314947,,
61.32674268,a,435.3425942,1446.734002,2557.845303,0.172196661,,
62.16622269,o,419.9184447,803.018676,2469.011201,0.11477587,,
62.46463996,i,312.3525369,1933.052965,2409.791247,0.11987702,,
62.72352331,a,545.3517072,1203.583788,2432.263791,0.188742542,,
62.99771011,o,394.925586,1164.956175,2325.567057,0.053562073,,
63.14882548,a,355.5568426,1372.86785,2542.620496,0.100735318,,
66.47619272,a,632.9491465,1173.851548,2309.92237,0.100760098,,
66.90851517,i,317.1569645,1938.557611,2186.328985,0.241041718,,
67.10172741,a,666.9107817,1414.877225,2388.363908,0.145382769,,
67.56210618,e,381.8648715,1853.902183,2236.253948,0.188742542,,
67.77318266,a,433.9141657,1524.930828,2454.076755,0.141589714,,
68.1999797,a,488.7559763,1337.532607,2394.441799,0.084168972,,
68.50859926,i,300.8494983,1950.905725,2559.475767,0.165787368,,
68.6565326,a,502.0389133,1471.10862,2353.924992,0.13007932,,
69.00095908,e,328.5095992,1860.583056,2217.757333,0.112225295,,
69.18068608,a,301.505151,1579.963142,2460.951163,0.10949765,,
72.12538494,e,506.2288868,1650.593385,2222.842801,0.168337943,,
72.39829646,e,391.4340089,1666.097248,2327.353188,0.096921846,,
72.63167406,a,549.1967425,1307.677331,2393.409065,0.109674721,,
72.90458557,e,431.8241894,1726.127721,2388.658728,0.227001166,,
73.45253547,e,378.9020043,1673.984899,2330.023409,0.150483919,,
73.67571077,e,366.4841782,1620.953515,2332.391738,0.056112648,,
73.8657286,a,416.7503213,1388.143503,2340.108976,0.084168972,,
74.08635333,e,387.1263479,1602.118753,2270.245984,0.142832194,,
78.57118501,e,412.4134238,1602.582146,2409.764876,0.153034494,,
78.71656778,a,645.4924896,1355.831983,2371.775315,0.137731044,,
80.77720573,e,507.4406674,1749.412604,2434.414789,0.188742542,,
81.02461149,e,466.1836015,1650.92707,2331.285609,0.102022996,,
81.24013507,a,485.805473,1290.908722,2431.562766,0.104573571,,
81.49009141,e,430.5974899,1739.919019,2349.868991,0.206596567,,
82.09032809,e,348.2036071,1717.983854,2322.133372,0.122427595,,
82.31477868,e,458.662155,1720.276166,2364.456439,0.107124146,,
82.53285284,a,500.2352044,1325.779799,2364.565572,0.094371271,,
82.7802586,e,379.5945486,1722.606207,2417.86653,0.201495417,,
86.00235977,u,336.0414005,1041.015388,2379.238447,0.073966672,,
86.15029312,a,639.3587884,1294.368305,2451.000179,0.109674721,,
86.37856957,u,347.4739836,1266.711846,2262.419357,0.056112648,,
86.6808127,a,556.34927,1156.797421,2447.203499,0.11987702,,
86.99198283,a,502.3413246,1460.409673,2503.990272,0.11477587,,
87.39706798,u,317.968448,1262.235307,2421.448635,0.096921846,,
87.60493984,a,425.8142789,1285.489809,2433.680266,0.068865522,,
87.81281169,a,466.9080416,1612.893265,2582.424682,0.076517247,,
90.2841258,i,323.9128242,1887.378933,2602.702851,0.247405765,,
90.84672545,e,398.4412892,1689.076656,2298.72391,0.076517247,,
91.12473811,a,516.2337264,1407.1604,2470.62403,0.132629895,,
91.40147549,a,470.9917567,1457.377529,2509.990739,0.109674721,,
91.78605717,e,308.690768,1630.508853,2262.608955,0.104573571,,
92.35496725,e,355.0111694,1770.83774,2229.94767,0.063764372,,
92.55008623,a,550.3140351,1498.525605,2534.202679,0.061213798,,
92.73245233,a,356.3679322,1603.945578,2457.11135,0.048460923,,
95.17705142,e,445.7566536,1802.286361,2385.431771,0.308619563,,
95.4831204,a,340.135696,1287.311495,2391.48225,0.079067822,,
95.70502042,a,425.9303998,1553.925454,2556.036208,0.079067822,,
96.2943681,e,437.0128262,1786.153971,2237.057324,0.214248291,,
96.56345375,a,406.9030398,1497.219803,2392.092295,0.068865522,,
96.73944342,a,345.8657965,1522.541108,2536.353113,0.063764372,,
98.4666111,e,420.2185157,1679.154495,2269.795554,0.382586235,,
98.82369159,a,478.2619515,1406.697722,2410.38431,0.091820696,,
99.04049045,a,574.7114335,1567.900761,2529.259655,0.066314947,,
101.9315479,o,278.4410206,826.3300392,2512.406931,0.123715273,,
102.2012774,e,465.4468548,1554.418687,2273.135054,0.257608065,,
102.4958688,a,499.3315573,1201.785335,2488.67917,0.091820696,,
102.7337037,a,553.2948565,1500.196226,2571.221505,0.087982444,,
103.1873052,o,341.4384168,884.0557941,2514.448129,0.11987702,,
103.4041041,e,451.6289634,1612.989216,2238.436274,0.181090818,,
103.6642628,a,429.31996,1395.010363,2335.042184,0.073966672,,
103.8708593,a,446.4060448,1546.737806,2564.731934,0.058663223,,
109.3084973,e,403.3645545,1557.420011,2183.913211,0.11477587,,
109.4781105,e,475.8098318,1567.350794,2288.022475,0.091820696,,
109.5686559,a,525.774965,1526.538003,2392.655564,0.089270121,,
109.8058594,a,526.7528796,1232.488691,2438.193797,0.109674721,,
110.0443381,a,467.6497305,1537.178374,2494.785336,0.091820696,,
110.6981373,e,392.5686748,1535.001909,2328.839744,0.094371271,,
110.8779528,e,389.5484787,1605.613648,2270.958764,0.066314947,,
110.9429925,a,454.9844563,1547.432746,2359.622504,0.063764372,,
111.1585161,a,408.7760845,1325.756361,2517.350281,0.096921846,,
111.3727644,a,487.0910831,1562.690438,2473.187763,0.045910348,,
114.1228772,e,433.9634811,1795.544033,2327.679914,0.173439093,,
114.4786824,u,359.3271044,857.867411,2307.971527,0.084168972,,
114.6291663,a,539.2357524,1443.453476,2513.109241,0.094371271,,
115.3460754,e,462.7407881,1777.872989,2342.884126,0.206596567,,
115.6802007,u,347.2848449,1137.665996,2386.083215,0.068865522,,
115.8141059,a,394.9757778,1495.382185,2554.842527,0.071416097,,
117.8709851,e,335.2432582,1988.796093,2476.025251,0.084168972,,
118.0928851,u,321.2710109,988.9898623,2334.862972,0.242304615,,
118.3606954,a,360.9428776,1082.883382,2354.787594,0.11987702,,
118.5838707,a,634.7392933,1228.41774,2527.476208,0.137731044,,
118.7024725,u,398.8910688,947.3665535,2533.60868,0.099472421,,
118.8790936,a,532.7070498,1443.664105,2627.500885,0.100735318,,
119.1005264,e,303.1335138,1797.357223,2301.505311,0.076517247,,
119.2688644,u,324.7726952,919.928087,2280.378301,0.142832194,,
119.4512305,a,439.025684,1163.038895,2356.50516,0.063764372,,
119.613192,a,539.5730462,1175.257873,2539.047508,0.081618397,,
119.6922598,u,400.7348541,1124.089085,2466.284788,0.076517247,,
119.826165,a,421.836844,1545.02793,2657.669786,0.089270121,,
122.5113901,u,350.7364998,992.7246257,2253.004554,0.204045992,,
122.8767661,a,617.1592165,1161.457937,2485.487706,0.200232519,,
123.1031358,a,551.9861981,1190.954447,1963.310935,0.13518047,,
123.5788613,u,351.3973082,1099.474064,2458.857205,0.278124023,,
123.884986,a,683.3428684,1265.073532,2458.099361,0.104573571,,
124.0392958,a,767.2820599,1322.600403,2497.535469,0.132629895,,
124.3351625,a,349.7357198,1549.823267,2540.679039,0.122427595,,
126.1449464,e,346.0840169,1602.365998,2400.002248,0.230238743,,
126.4025544,a,716.9845851,966.9632824,2530.108835,0.284977386,,
126.779696,e,367.6578007,1947.344428,2359.006704,0.198944842,,
127.0028713,a,567.5922106,1464.017218,2599.048298,0.099472421,,
127.3901024,e,332.5045565,1681.67568,2294.589171,0.142832194,,
127.596699,a,542.7369447,1219.112887,2383.519131,0.270360939,,
127.9002174,e,375.4962087,1882.880116,2335.301039,0.147933344,,
128.0813082,a,405.604248,1711.437202,2628.67708,0.081618397,,
130.2415505,e,404.7707137,1747.567532,2489.105022,0.102022996,,
130.4698269,o,388.82625,1219.753638,2443.840818,0.068865522,,
130.6317884,o,413.1809461,881.2580428,2334.777494,0.102022996,,
130.9187281,a,575.6645204,1348.506932,2382.611273,0.145382769,,
131.2515781,a,564.2866948,1492.403331,2514.311623,0.132629895,,
131.599308,e,411.587472,1709.151109,2251.80289,0.089270121,,
131.7969776,o,478.4399757,1239.595261,2453.244146,0.071416097,,
131.953838,o,388.5758239,1032.568013,2405.391513,0.079067822,,
132.1821144,a,285.6601851,1271.976924,2469.64114,0.112225295,,
132.4052897,a,392.7105332,1682.825005,2526.612486,0.104573571,,
134.2689789,i,309.9958698,2058.713986,2212.644351,0.145382769,,
134.6043795,e,345.7641239,1850.071948,2219.979834,0.204045992,,
134.8466841,a,572.6173317,1481.46708,2501.184463,0.142832194,,
135.1573318,i,319.5223684,2025.234643,2378.625818,0.155585069,,
135.4602288,e,381.2336557,1839.906806,2308.679587,0.179848085,,
135.669376,a,480.3194922,1599.264795,2601.928381,0.070108255,,
141.4880443,u,341.1825828,968.6897431,2135.582578,0.177984663,,
141.862701,a,552.3932376,1150.588461,2539.469532,0.209147142,,
142.16877,e,475.1509984,1670.987476,2260.738694,0.178540243,,
142.4684625,a,504.8782623,997.8017255,2364.563295,0.140281619,,
142.7605363,e,384.6998957,1832.649502,2241.497909,0.193909554,,
143.079081,a,416.7392947,1208.725285,2380.163905,0.2697407,,
143.4347526,a,588.2209866,1277.940108,2394.44834,0.111821648,,
143.7095144,e,445.9460979,1652.476456,2299.03538,0.143770691,,
143.9858736,a,508.5710542,1053.799355,2419.797726,0.08306751,,
144.1807627,e,361.7064681,1750.860795,2198.131688,0.153355404,,
144.4115246,a,403.5457678,1574.961719,2602.668072,0.110084287,,
